price,brand,os,utility,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,core,hdmi,mcr,wifi,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,num_of_cell,battery_capacity,pixel_width,pixel_height,usb2,type_c,processor_brand,processor_model,processor_gen
63990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,42.0,1920.0,1080.0,1,0,Intel,i5,13.0
114990.0,Asus,Windows,Gaming,1.0,large,283,16:10,1,0,16,0,512,NVIDIA,24.0,10.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,Intel,i7,12.0
27490.0,HP,Others,Everyday Use,1.0,medium,100,16:9,0,0,8,0,512,AMD,4.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,AMD,3,3.0
60210.0,Dell,Windows,Everyday Use,1.0,small,141,16:10,1,0,8,0,1024,Integrated,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,54.0,1920.0,1200.0,0,0,Intel,i5,13.0
102990.0,HP,Windows,Gaming,1.0,large,182,16:9,1,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,0,0,1,0,6.0,84.42653061224489,2560.0,1440.0,0,0,Intel,i5,13.0
109999.0,HP,Windows,Gaming,1.0,large,182,16:9,1,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,0,0,1,0,6.0,83.0,2560.0,1440.0,0,0,Intel,i5,13.0
71990.0,Infinix,Windows,Performance,1.0,medium,141,16:9,0,0,32,0,1024,Integrated,24.0,14.0,1,0,1,1,1,0,1,0,0,3.0,70.0,1920.0,1080.0,2,0,Intel,i7,13.0
19990.0,Infinix,Windows,Performance,1.0,medium,141,16:9,1,0,4,0,128,Integrated,4.0,4.0,1,0,1,1,1,0,0,0,0,2.0,40.0,1920.0,1080.0,0,0,Intel,N5100,11.0
56990.0,Lenovo,Windows,Everyday Use,2.0,small,157,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,45.0,1920.0,1080.0,1,0,Intel,i5,12.0
23990.0,Lenovo,Windows,Performance,1.0,small,135,16:9,1,0,8,0,256,Integrated,4.0,2.0,1,1,1,0,1,0,0,0,0,2.0,39.840625,1366.0,768.0,0,0,Intel,N4020,4.0
57990.0,MSI,Windows,Performance,2.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,8.0,1,0,1,1,1,1,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i7,11.0
130800.0,Lenovo,Windows,Business,1.0,small,157,16:9,1,0,16,0,512,NVIDIA,12.0,4.0,1,0,1,1,1,1,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i7,11.0
75990.0,MSI,Windows,Gaming,2.0,medium,141,16:9,1,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,1,0,Intel,i5,12.0
44990.0,Lenovo,Windows,Everyday Use,1.0,small,157,16:9,1,0,8,0,512,AMD,8.0,4.0,1,0,1,1,1,0,1,1,0,3.0,45.0,1920.0,1200.0,0,0,AMD,3,7.0
94990.0,Asus,Windows,Gaming,1.0,large,283,16:10,1,0,16,0,512,NVIDIA,12.0,8.0,1,1,1,1,1,0,1,0,0,3.0,63.0,1920.0,1200.0,0,0,Intel,i5,12.0
73990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,1,0,Intel,i5,13.0
63990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,42.0,1920.0,1080.0,1,0,Intel,i5,13.0
57990.0,Lenovo,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,8.0,4.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,11.0
54990.0,Lenovo,Windows,Everyday Use,1.0,small,157,16:9,1,0,8,0,512,AMD,16.0,6.0,1,0,1,1,1,0,1,1,0,3.0,45.0,1920.0,1200.0,0,0,AMD,5,7.0
87680.0,HP,Windows,Performance,1.0,medium,141,16:9,0,1,16,0,512,AMD,16.0,8.0,1,1,1,1,1,0,0,0,0,4.0,55.0,1920.0,1080.0,0,0,AMD,7,7.0
79490.0,HP,Windows,Performance,1.0,medium,141,16:9,0,1,16,0,512,AMD,16.0,6.0,1,1,1,1,1,0,0,0,0,4.0,55.0,1920.0,1080.0,0,0,AMD,5,7.0
96990.0,HP,Windows,Performance,1.0,medium,141,16:9,0,1,16,0,512,Integrated,12.0,10.0,1,1,1,1,1,0,0,0,0,4.0,55.0,1920.0,1080.0,0,0,Intel,i5,13.0
88680.0,HP,Windows,Performance,1.0,medium,141,16:9,0,1,16,0,512,Integrated,12.0,10.0,1,1,1,1,1,0,0,0,0,4.0,55.0,1920.0,1080.0,0,0,Intel,i5,13.0
87490.0,HP,Windows,Performance,1.0,medium,141,16:9,0,1,16,0,512,AMD,16.0,6.0,1,1,1,1,1,0,0,0,0,4.0,55.0,1920.0,1080.0,0,0,AMD,5,7.0
44927.0,Lenovo,Windows,Performance,1.0,medium,157,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,1,1,1,1,0,1,0,0,3.0,47.0,1920.0,1080.0,0,0,Intel,i3,11.0
69990.0,Asus,Windows,Performance,1.0,small,243,16:10,1,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,0,1,0,0,3.0,63.0,2880.0,1800.0,1,0,Intel,i5,12.0
107767.0,HP,Windows,Performance,1.0,small,243,16:9,1,0,16,0,512,Integrated,24.0,14.0,1,0,1,1,1,0,1,0,0,3.0,51.0,2880.0,1800.0,0,0,Intel,i7,12.0
38390.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,1024,256,Integrated,6.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1920.0,1080.0,1,0,Intel,i3,11.0
39990.0,HP,Windows,Performance,1.0,small,141,16:9,1,0,8,0,512,AMD,4.0,4.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,AMD,3,7.0
58299.0,Dell,Windows,Everyday Use,1.0,small,162,16:10,1,1,8,0,1024,Integrated,12.0,6.0,1,1,1,1,1,1,1,0,0,4.0,54.0,1920.0,1200.0,0,0,Intel,i3,13.0
52990.0,HP,Windows,Performance,1.0,small,157,16:9,1,0,16,0,512,AMD,4.0,4.0,1,0,1,1,1,0,1,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,AMD,5,7.0
59990.0,Lenovo,Windows,Everyday Use,1.0,small,157,16:9,1,0,16,0,512,AMD,16.0,6.0,1,0,1,1,1,0,1,1,0,3.0,45.0,1920.0,1080.0,0,0,AMD,5,7.0
59990.0,Lenovo,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,AMD,5,5.0
53990.0,Lenovo,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,1,1,1,1,1,1,1,0,3.0,45.0,1920.0,1080.0,0,0,Intel,i5,12.0
80490.0,HP,Windows,Business,1.0,small,189,16:9,1,0,16,0,512,Integrated,12.0,12.0,1,0,1,1,1,0,0,0,0,3.0,51.0,2240.0,1400.0,0,0,Intel,i5,13.0
59500.0,Lenovo,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,45.0,1920.0,1080.0,0,0,AMD,5,5.0
60990.0,Lenovo,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,AMD,5,5.0
171990.0,MSI,Windows,Performance,2.0,medium,141,16:9,1,0,16,0,1024,NVIDIA,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,2560.0,1440.0,0,0,Intel,i7,13.0
66990.0,Lenovo,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,AMD,5,7.0
115592.0,HP,Windows,Business,1.0,medium,141,16:9,1,0,16,1024,512,NVIDIA,16.0,6.0,1,1,1,1,1,1,0,1,0,3.0,52.5,1920.0,1080.0,0,0,AMD,5,6.0
137456.0,HP,Windows,Business,1.0,medium,141,16:9,1,0,32,0,1024,NVIDIA,16.0,6.0,1,1,1,1,1,1,0,1,0,3.0,52.5,1920.0,1080.0,0,0,AMD,5,6.0
52990.0,Lenovo,Windows,Performance,1.0,small,157,16:10,0,1,8,0,512,Integrated,10.0,6.0,1,1,1,1,1,1,1,0,0,3.0,52.5,1920.0,1080.0,0,0,Intel,i3,12.0
52990.0,HP,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,AMD,8.0,8.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,AMD,7,5.0
47990.0,HP,Windows,Performance,1.0,small,157,16:9,1,0,8,0,512,Integrated,12.0,6.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,Intel,i3,13.0
50990.0,Infinix,Windows,Performance,1.0,medium,141,16:9,0,0,16,0,512,Integrated,18.0,12.0,1,0,1,1,1,0,1,0,0,3.0,70.0,1920.0,1080.0,2,0,Intel,i5,13.0
49490.0,HP,Windows,Performance,1.0,small,141,16:9,1,0,8,0,512,AMD,4.0,4.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,AMD,5,7.0
52990.0,HP,Windows,Performance,1.0,small,141,16:9,1,0,16,0,512,AMD,4.0,4.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,AMD,5,7.0
115990.0,HP,Windows,Business,1.0,medium,141,16:9,1,1,16,0,1024,Integrated,12.0,10.0,1,1,1,1,1,1,0,0,0,4.0,55.0,1920.0,1080.0,0,0,Intel,i7,13.0
109990.0,HP,Windows,Business,1.0,medium,141,16:9,1,1,16,0,512,Integrated,12.0,10.0,1,1,1,1,1,1,0,0,0,4.0,55.0,1920.0,1080.0,0,0,Intel,i7,13.0
29990.0,Acer,Windows,Everyday Use,1.0,small,112,16:9,0,0,8,0,256,AMD,4.0,4.0,1,0,1,0,1,0,0,1,0,3.0,49.61666666666666,1366.0,768.0,0,0,AMD,5,3.0
174990.0,Asus,Windows,Gaming,1.0,small,216,16:10,1,0,16,0,1024,NVIDIA,16.0,8.0,1,0,1,1,1,1,1,0,0,4.0,76.0,2560.0,1600.0,0,0,AMD,9,7.0
62990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,1024,NVIDIA,12.0,6.0,1,0,1,1,1,1,0,1,0,4.0,48.0,1920.0,1080.0,0,0,Intel,i5,11.0
84980.0,Dell,Windows,Everyday Use,1.0,small,141,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,54.0,1920.0,1080.0,0,0,Intel,i7,13.0
51990.0,Lenovo,Others,Performance,1.0,medium,141,16:9,1,0,8,0,512,AMD,16.0,8.0,1,1,1,1,1,1,1,1,0,3.0,45.0,1920.0,1080.0,0,0,AMD,7,7.0
63990.0,Lenovo,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,45.0,1920.0,1080.0,0,0,AMD,5,5.0
139990.0,HP,Windows,Business,1.0,medium,141,16:9,1,0,32,0,1024,NVIDIA,16.0,8.0,1,1,1,1,1,1,0,0,0,2.0,52.5,1920.0,1080.0,0,0,AMD,7,6.0
36990.0,Lenovo,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,Intel,i3,11.0
92490.0,Dell,Windows,Everyday Use,1.0,small,162,16:9,0,1,8,0,512,Integrated,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,54.0,1920.0,1200.0,0,0,Intel,i7,12.0
69990.0,Lenovo,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,60.0,1920.0,1080.0,0,0,Intel,i5,12.0
63990.0,Lenovo,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,8.0,4.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,11.0
47990.0,HP,Windows,Performance,1.0,small,141,16:9,1,0,8,0,512,AMD,4.0,4.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,AMD,5,7.0
99990.0,Asus,Windows,Gaming,1.0,large,283,16:10,1,0,16,0,512,NVIDIA,24.0,10.0,1,1,1,1,1,0,1,0,0,3.0,63.0,1920.0,1200.0,0,0,Intel,i7,12.0
111990.0,MSI,Windows,Gaming,2.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,0,Intel,i7,12.0
92990.0,MSI,Windows,Gaming,2.0,medium,141,16:9,0,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,0,Intel,i5,12.0
67990.0,HP,Windows,Everyday Use,1.0,medium,112,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,0,1,0,3.0,41.0,1920.0,1080.0,0,0,Intel,i5,12.0
46700.0,Lenovo,Others,Business,1.0,small,157,16:9,1,0,8,0,512,Integrated,10.0,6.0,1,0,1,0,1,0,1,1,0,3.0,45.0,1920.0,1080.0,1,0,Intel,i3,12.0
48990.0,Dell,Windows,Everyday Use,1.0,large,138,16:10,1,0,8,0,512,Integrated,10.0,6.0,1,1,1,0,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i3,12.0
20890.0,HP,Others,Everyday Use,1.0,medium,100,16:9,1,0,4,0,256,AMD,4.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,AMD,3050U,3.0
61000.0,Lenovo,Windows,Business,1.0,small,157,16:9,1,0,8,0,512,Integrated,10.0,6.0,1,0,1,0,1,0,1,1,0,3.0,45.0,1920.0,1080.0,1,0,Intel,i3,12.0
45499.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,AMD,8.0,6.0,1,1,1,1,1,0,0,1,0,3.0,41.0,1920.0,1080.0,0,0,AMD,5,5.0
62290.0,Dell,Windows,Everyday Use,1.0,large,142,16:10,1,0,8,0,512,AMD,16.0,6.0,1,1,1,1,1,1,1,0,0,4.0,54.0,1920.0,1200.0,0,0,AMD,5,7.0
30990.0,Acer,Windows,Everyday Use,1.0,medium,141,16:9,0,0,8,0,512,AMD,4.0,4.0,1,0,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,AMD,3,7.0
30990.0,Acer,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,256,Integrated,6.0,8.0,1,0,1,0,1,0,0,0,0,3.0,40.0,1920.0,1080.0,0,0,Intel,N305,3.0
33990.0,Lenovo,Windows,Everyday Use,1.0,medium,157,16:9,1,0,8,0,512,AMD,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,AMD,3,7.0
58990.0,HP,Windows,Performance,1.0,small,157,16:9,1,0,8,0,512,Integrated,8.0,4.0,1,0,1,1,1,0,0,0,0,3.0,43.0,1920.0,1080.0,0,0,Intel,i5,11.0
199990.0,Razer,Windows,Gaming,1.0,small,216,16:9,1,0,32,0,1024,NVIDIA,16.0,8.0,1,0,1,1,1,1,0,0,0,6.0,68.1,2560.0,1600.0,0,0,AMD,9,7.0
62990.0,MSI,Windows,Everyday Use,2.0,medium,140,16:9,0,0,16,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,1,AMD,5,7.0
74990.0,MSI,Windows,Everyday Use,2.0,medium,140,16:9,0,0,16,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,1,AMD,5,7.0
93490.0,MSI,Windows,Everyday Use,2.0,medium,140,16:9,0,0,16,0,512,NVIDIA,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,1,AMD,7,7.0
59990.0,MSI,Windows,Everyday Use,2.0,medium,140,16:9,0,0,8,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,0,1,AMD,5,7.0
109990.0,MSI,Windows,Performance,1.0,large,141,16:9,1,0,16,0,1024,Integrated,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,AMD,7,7.0
109990.0,MSI,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,1024,Integrated,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,AMD,7,7.0
49990.0,MSI,Windows,Performance,2.0,medium,141,16:9,1,0,8,0,512,NVIDIA,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,12.0
61990.0,MSI,Windows,Performance,2.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,8.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i7,11.0
50749.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,Intel,i5,12.0
100990.0,MSI,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,1024,Integrated,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,AMD,7,7.0
100990.0,MSI,Windows,Performance,1.0,large,141,16:9,1,0,16,0,1024,Integrated,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,AMD,7,7.0
84990.0,MSI,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,16.0,6.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,AMD,5,7.0
65990.0,HP,Windows,Everyday Use,1.0,small,112,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,Intel,i5,12.0
80990.0,Dell,Windows,Everyday Use,1.0,large,138,16:10,1,0,16,0,512,NVIDIA,12.0,12.0,1,1,1,1,1,0,1,1,0,4.0,54.0,1920.0,1080.0,0,0,Intel,i5,12.0
72999.0,HP,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,12.0,12.0,1,0,1,1,0,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,13.0
110990.0,Lenovo,Windows,Business,1.0,small,157,16:9,1,0,16,0,512,Integrated,18.0,12.0,1,0,1,1,1,1,0,1,0,3.0,52.5,1920.0,1200.0,0,0,Intel,i7,12.0
60990.0,MSI,Windows,Performance,1.0,small,157,16:9,0,0,8,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,Intel,i7,12.0
53990.0,MSI,Windows,Performance,1.0,small,157,16:9,0,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,Intel,i7,12.0
82990.0,MSI,Windows,Performance,2.0,small,170,16:10,1,0,8,0,512,Integrated,12.0,12.0,1,0,1,1,1,0,1,0,0,4.0,75.0,1920.0,1200.0,0,0,Intel,i5,12.0
68490.0,MSI,Windows,Performance,2.0,medium,141,16:9,1,0,16,0,512,NVIDIA,12.0,6.0,1,0,1,1,1,1,0,1,0,3.0,52.4,1920.0,1080.0,0,0,Intel,i5,11.0
52990.0,MSI,Windows,Performance,2.0,medium,141,16:9,1,0,8,0,512,NVIDIA,12.0,6.0,1,0,1,1,1,1,0,1,0,3.0,52.4,1920.0,1080.0,0,0,Intel,i5,11.0
303490.0,Dell,Windows,Everyday Use,1.0,large,266,16:10,1,1,32,0,1024,NVIDIA,24.0,14.0,0,1,1,1,1,1,1,0,0,6.0,97.0,3840.0,2400.0,0,4,Intel,i7,13.0
201990.0,Dell,Windows,Business,1.0,small,164,16:9,1,1,32,0,1024,Integrated,18.0,12.0,0,0,1,1,1,0,1,0,0,3.0,55.0,3840.0,2400.0,0,2,Intel,i7,13.0
279490.0,Dell,Windows,Everyday Use,1.0,medium,290,16:10,1,1,32,0,1024,NVIDIA,24.0,14.0,0,1,1,1,1,1,1,0,0,6.0,86.0,3456.0,2160.0,0,3,Intel,i7,13.0
286200.0,Lenovo,Windows,Gaming,1.0,large,189,16:9,1,0,32,0,1024,NVIDIA,36.0,24.0,1,0,1,1,1,1,0,1,0,4.0,99.9,2560.0,1600.0,0,0,Intel,i9,13.0
169175.0,Lenovo,Windows,Gaming,1.0,large,189,16:9,1,0,16,0,1024,NVIDIA,32.0,8.0,1,0,1,1,1,1,0,1,0,4.0,80.0,2560.0,1600.0,0,0,AMD,7,7.0
157544.0,Lenovo,Windows,Gaming,1.0,large,141,16:9,1,0,16,0,1024,NVIDIA,18.0,12.0,1,1,1,1,1,1,0,0,0,4.0,99.9,3200.0,2000.0,0,0,Intel,i5,13.0
75999.0,Lenovo,Windows,Business,1.0,small,157,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,1,1,0,3.0,45.0,1920.0,1080.0,1,0,Intel,i5,12.0
133000.0,Lenovo,Windows,Business,1.0,small,157,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,1,1,0,4.0,45.0,1920.0,1080.0,1,0,Intel,i7,12.0
205000.0,LG,Windows,Performance,1.0,large,189,16:10,0,1,8,0,256,Integrated,12.0,12.0,0,0,1,1,1,1,1,0,0,6.0,80.0,1600.0,2560.0,0,0,Intel,i5,13.0
142990.0,LG,Windows,Performance,1.0,large,189,16:10,1,0,16,0,1024,Integrated,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,90.0,1600.0,2560.0,0,0,Intel,i7,13.0
146990.0,LG,Windows,Performance,1.0,large,147,16:10,1,0,16,0,1024,Integrated,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,90.0,1600.0,2560.0,0,0,Intel,i7,13.0
89799.0,LG,Windows,Performance,1.0,large,142,16:10,1,1,16,0,512,AMD,16.0,8.0,1,0,1,1,1,0,1,0,0,4.0,72.0,1920.0,1200.0,0,0,AMD,7,7.0
15990.0,AXL,Windows,Performance,1.0,medium,141,16:9,1,0,4,0,256,Integrated,4.0,2.0,1,0,1,0,1,0,0,0,0,2.0,18.5,1920.0,1080.0,1,0,Intel,N4020,3.0
59990.0,MSI,Windows,Performance,1.0,small,157,16:9,1,0,16,0,512,AMD,16.0,8.0,1,0,1,1,1,0,0,0,0,3.0,39.3,1920.0,1080.0,2,0,AMD,7,7.0
40890.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,0,0,8,0,512,AMD,8.0,6.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,AMD,5,5.0
37990.0,MSI,Windows,Performance,1.0,small,157,16:9,1,0,16,0,512,Integrated,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,Intel,i3,12.0
63990.0,Asus,Windows,Performance,1.0,small,162,16:10,1,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,Intel,i5,12.0
35990.0,Lenovo,Others,Performance,1.0,medium,141,16:9,1,0,8,0,512,AMD,8.0,6.0,1,0,1,0,1,0,0,1,0,2.0,39.840625,1920.0,1080.0,1,0,AMD,5,5.0
41490.0,Lenovo,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,512,AMD,8.0,6.0,1,1,1,0,1,0,1,1,0,3.0,45.0,1920.0,1080.0,2,0,AMD,5,5.0
53990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,1,0,0,0,3.0,50.0,1920.0,1080.0,2,0,AMD,5,5.0
64990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,8.0,1,0,1,1,1,1,0,0,0,3.0,50.0,1920.0,1080.0,2,0,AMD,7,5.0
59990.0,HP,Windows,Gaming,1.0,large,137,16:9,1,0,8,0,512,NVIDIA,12.0,6.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,Intel,i5,11.0
51990.0,Acer,Windows,Performance,1.0,medium,141,16:9,0,0,16,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,12.0
37990.0,Asus,Windows,Everyday Use,1.0,small,157,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,0,1,0,1,0,1,0,0,2.0,37.0,1920.0,1080.0,2,0,Intel,i3,11.0
31499.0,Lenovo,Others,Performance,1.0,medium,147,16:9,1,0,8,0,512,AMD,4.0,4.0,1,1,1,0,1,0,0,1,0,2.0,39.840625,1920.0,1080.0,0,0,AMD,3,7.0
35990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,0,1,1,1,0,0,0,0,2.0,37.0,1920.0,1080.0,2,0,Intel,i3,11.0
94990.0,Asus,Windows,Performance,1.0,medium,212,16:9,1,0,16,0,1024,Integrated,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2880.0,1620.0,1,0,Intel,i5,13.0
208990.0,Dell,Windows,Gaming,1.0,small,216,16:9,1,0,16,0,1024,NVIDIA,24.0,10.0,1,0,1,1,1,1,0,0,0,6.0,80.5,2560.0,1600.0,0,0,Intel,i7,13.0
36990.0,Lenovo,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,10.0,6.0,1,0,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,Intel,i3,12.0
74000.0,Lenovo,Windows,Performance,3.0,small,157,16:9,1,0,16,0,512,Integrated,8.0,4.0,1,0,1,1,1,1,0,1,0,3.0,45.0,1920.0,1080.0,1,0,Intel,i5,11.0
31990.0,Lenovo,Windows,Performance,1.0,medium,147,16:9,1,0,8,0,512,AMD,4.0,4.0,1,1,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,AMD,3,7.0
51999.0,Lenovo,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,0,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,Intel,i5,12.0
49990.0,Lenovo,Windows,Everyday Use,1.0,small,157,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,0,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,Intel,i5,12.0
